1/18/2013 5:32:14 PM

Radiation device:	U03 Accelerator
Energy:	6 MV
Controller:	CCU
Measurement device:	NWP484841
Field detector:	Thimble
Reference detector:	Thimble
SAD:	1000 mm
SSD:	1000 mm
Field size:	400 x 400 mm
Gantry angle:	0
Measurement medium:	Water
Scan type:	Inline
Scan mode:	Continuous

Points [mm]:
Inline	Crossline	Depth	Normalized field	Current field	Ratio
-18.0	0.0	50.0	101.9	323979	100.9
-19.2	0.0	50.0	101.9	323856	100.9
-20.4	0.0	50.0	101.8	323663	100.7
-21.6	0.0	50.0	102.3	325086	100.8
-22.8	0.0	50.0	102.4	325311	100.8
-24.0	0.0	50.0	102.3	324966	101.1
-25.3	0.0	50.0	102.1	324525	100.8
-26.5	0.0	50.0	102.3	324958	101.1
-27.7	0.0	50.0	102.3	324941	100.9
-28.9	0.0	50.0	102.3	325024	100.9
-30.2	0.0	50.0	102.3	325090	101.0
-31.4	0.0	50.0	102.5	325797	101.0
-32.6	0.0	50.0	102.4	325558	101.0
-33.8	0.0	50.0	102.4	325452	100.9
-34.9	0.0	50.0	102.5	325675	101.0
-36.2	0.0	50.0	102.4	325480	101.0
-37.4	0.0	50.0	102.4	325490	101.1
-38.6	0.0	50.0	102.4	325565	101.3
-39.9	0.0	50.0	102.8	326651	101.6
-41.1	0.0	50.0	102.3	325025	101.0
-42.3	0.0	50.0	102.2	324863	101.1
-43.5	0.0	50.0	102.4	325512	101.1
-44.7	0.0	50.0	102.6	325983	101.1
-46.0	0.0	50.0	102.4	325308	101.2
-47.2	0.0	50.0	102.3	325186	101.0
-48.4	0.0	50.0	102.7	326227	101.2
-49.6	0.0	50.0	102.9	327066	101.4
-50.9	0.0	50.0	102.8	326768	101.2
-52.1	0.0	50.0	102.7	326275	101.2
-53.3	0.0	50.0	102.5	325872	101.2
-54.5	0.0	50.0	102.5	325861	101.3
-55.7	0.0	50.0	102.8	326727	101.4
-56.9	0.0	50.0	103.0	327416	101.5
-58.1	0.0	50.0	102.5	325843	101.2
-59.3	0.0	50.0	102.9	326955	101.2
-60.5	0.0	50.0	103.0	327258	101.4
-61.7	0.0	50.0	102.7	326248	101.2
-62.9	0.0	50.0	102.6	326058	101.1
-64.1	0.0	50.0	102.5	325642	100.9
-65.4	0.0	50.0	102.9	327062	101.4
-66.6	0.0	50.0	102.5	325634	101.0
-67.8	0.0	50.0	102.3	325250	100.8
-69.1	0.0	50.0	102.2	324705	100.8
-70.3	0.0	50.0	102.6	326026	101.0
-71.5	0.0	50.0	102.5	325634	100.8
-72.7	0.0	50.0	102.6	325954	101.0
-73.9	0.0	50.0	102.4	325352	100.7
-75.1	0.0	50.0	102.1	324531	100.7
-76.3	0.0	50.0	102.3	325233	100.7
-77.5	0.3	50.0	102.7	326313	101.1
-78.7	0.3	50.0	102.4	325438	100.6
-79.9	0.3	50.0	102.3	324944	100.7
-81.1	0.3	50.0	102.5	325667	100.8
-82.4	0.3	50.0	102.7	326208	101.0
-83.6	0.3	50.0	102.3	325047	100.8
-84.8	0.3	50.0	102.5	325593	100.8
-86.0	0.3	50.0	102.4	325365	100.8
-87.3	0.3	50.0	102.3	325207	100.6
-88.4	0.3	50.0	102.2	324816	100.3
-89.7	0.3	50.0	102.4	325353	100.6
-90.9	0.3	50.0	101.8	323444	100.2
-92.1	0.3	50.0	102.4	325376	100.7
-93.3	0.0	50.0	102.2	324804	100.6
-94.5	0.0	50.0	102.0	324062	100.3
-95.8	0.0	50.0	102.1	324590	100.4
-97.0	0.0	50.0	102.1	324590	100.4
-98.1	0.0	50.0	101.9	323921	100.2
-99.3	0.0	50.0	101.9	323775	100.3
-100.5	0.0	50.0	101.8	323660	100.1
-101.8	0.0	50.0	101.9	323840	100.2
-103.0	0.0	50.0	101.9	323668	100.1
-104.2	0.0	50.0	102.2	324713	100.2
-105.4	0.0	50.0	101.5	322613	99.9
-106.7	0.0	50.0	101.4	322393	99.8
-107.9	0.0	50.0	101.5	322612	99.9
-109.1	0.0	50.0	102.1	324513	100.4
-110.3	0.0	50.0	101.6	322732	99.6
-111.5	0.0	50.0	101.7	323300	99.9
-112.7	0.0	50.0	101.8	323623	100.0
-113.9	0.0	50.0	101.8	323414	100.1
-115.1	0.0	50.0	101.9	323873	100.0
-116.4	0.0	50.0	102.2	324677	100.2
-117.6	0.0	50.0	101.8	323586	99.9
-118.8	0.0	50.0	101.8	323426	100.0
-120.0	0.0	50.0	102.0	324213	100.1
-121.3	0.0	50.0	101.9	323751	99.9
-122.4	0.0	50.0	102.2	324812	100.1
-123.6	0.0	50.0	102.3	325064	100.3
-124.8	0.0	50.0	102.2	324722	100.3
-126.1	0.0	50.0	102.1	324415	100.3
-127.3	0.0	50.0	101.8	323575	100.0
-128.5	0.0	50.0	101.8	323645	100.0
-129.7	0.0	50.0	101.9	323870	100.1
-130.9	0.0	50.0	102.0	324222	100.3
-132.1	0.0	50.0	102.2	324774	100.1
-133.3	0.0	50.0	102.3	324952	100.5
-134.5	0.0	50.0	102.3	325194	100.4
-135.7	0.0	50.0	102.6	325956	100.6
-136.9	0.0	50.0	102.3	325047	100.3
-138.1	0.0	50.0	102.7	326329	100.7
-139.3	0.0	50.0	102.1	324448	100.4
-140.5	0.0	50.0	102.4	325506	100.5
-141.7	0.0	50.0	102.9	326942	100.8
-142.9	0.0	50.0	102.4	325495	100.5
-144.2	0.0	50.0	102.3	325141	100.5
-145.4	0.0	50.0	102.7	326425	100.6
-146.6	0.0	50.0	103.1	327573	100.9
-147.9	0.0	50.0	103.0	327301	100.8
-149.1	0.0	50.0	102.7	326246	100.8
-150.3	0.0	50.0	102.7	326470	100.7
-151.5	0.0	50.0	102.9	326879	100.9
-152.7	0.0	50.0	103.2	327830	100.9
-154.0	0.0	50.0	103.0	327445	100.9
-155.1	0.0	50.0	102.9	327038	100.9
-156.4	0.0	50.0	102.7	326486	100.6
-157.6	0.0	50.0	102.7	326522	100.7
-158.7	0.0	50.0	102.9	327143	100.9
-160.0	0.0	50.0	102.7	326250	100.5
-161.2	0.0	50.0	102.9	326877	100.8
-162.4	0.0	50.0	102.6	326201	100.5
-163.6	0.0	50.0	102.6	326131	100.5
-164.8	0.0	50.0	102.4	325484	100.4
-166.0	0.0	50.0	102.2	324815	100.1
-167.2	0.0	50.0	102.0	324199	100.1
-168.5	0.0	50.0	102.1	324602	100.1
-169.7	0.0	50.0	102.0	324166	100.0
-170.9	0.0	50.0	102.0	324284	99.9
-172.1	0.0	50.0	101.9	323940	99.8
-173.3	0.0	50.0	102.1	324326	99.8
-174.6	0.0	50.0	102.0	324218	99.7
-175.8	0.0	50.0	101.7	323152	99.7
-177.0	0.0	50.0	101.7	323223	99.7
-178.2	0.0	50.0	101.8	323444	99.6
-179.4	0.0	50.0	101.4	322110	99.3
-180.7	0.0	50.0	101.1	321366	99.1
-181.8	0.0	50.0	101.1	321231	99.0
-183.1	0.0	50.0	101.4	322153	99.1
-184.3	0.0	50.0	101.1	321193	98.9
-185.5	0.0	50.0	101.0	320878	98.7
-186.7	0.0	50.0	101.0	320956	98.7
-187.9	0.0	50.0	101.0	321122	98.6
-189.1	0.0	50.0	100.6	319578	98.3
-190.3	0.0	50.0	100.2	318570	98.1
-191.5	0.0	50.0	100.2	318390	97.9
-192.7	0.0	50.0	99.9	317437	97.7
-193.9	0.0	50.0	99.7	316795	97.6
-195.2	0.0	50.0	99.4	315850	97.3
-196.4	0.0	50.0	99.5	316161	97.1
-197.6	0.0	50.0	98.6	313314	96.4
-198.8	0.0	50.0	97.8	310829	95.7
-200.0	0.0	50.0	96.8	307591	94.8
-201.2	0.0	50.0	94.7	301068	92.8
-202.4	0.0	50.0	91.3	290284	89.4
-203.6	0.0	50.0	86.1	273602	84.0
-204.8	0.0	50.0	77.9	247470	75.9
-206.0	0.0	50.0	66.8	212319	65.2
-207.2	0.0	50.0	54.1	171841	52.9
-208.4	0.0	50.0	41.5	132009	40.6
-209.6	0.0	50.0	30.7	97486	30.0
-210.9	0.0	50.0	22.6	71921	22.1
-212.1	0.0	50.0	18.7	59389	18.2
-213.3	0.0	50.0	16.5	52456	16.2
-214.5	0.0	50.0	15.1	48009	14.8
-215.8	0.0	50.0	14.1	44933	13.8
-217.0	0.0	50.0	13.4	42603	13.1
-218.2	0.0	50.0	12.8	40620	12.5
-219.4	0.0	50.0	12.4	39354	12.1
-220.6	0.0	50.0	11.9	37772	11.6
-221.9	0.0	50.0	11.6	36805	11.3
-223.0	0.0	50.0	11.1	35338	10.9
-224.2	0.0	50.0	10.9	34753	10.7
-225.5	0.0	50.0	10.6	33756	10.4
-226.7	0.0	50.0	10.4	33046	10.1
-227.9	0.0	50.0	10.1	32138	9.8
-229.1	0.0	50.0	9.8	31100	9.5
-229.7	0.0	50.0	9.6	30509	9.4
-230.0	0.0	50.0	9.7	30680	9.4


